name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
Dunedin Hospital,"201 Great King Street, Central Dunedin, Dunedin 9016, New Zealand",03 474 0999,+64 3 474 0999,https://www.southernhealth.nz/services/dunedin-hospital,3.6,233,OPERATIONAL,https://maps.google.com/?cid=15768077867731236123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,needs_verification,Otago,Dunedin,no_prices
Gardens Medical Centre,"26 Bank Street, North East Valley, Dunedin 9010, New Zealand",03 473 0144,+64 3 473 0144,https://gardenshealth.co.nz/,3.9,14,OPERATIONAL,https://maps.google.com/?cid=4600565785039098444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Dunedin,no_prices
Fiona Firth Orthodontics (Unison Dental Specialists),"Level 9/8 Water Street, Central Dunedin, Dunedin 9016, New Zealand",021 223 3414,+64 21 223 3414,https://www.firthortho.co.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=10099918668125368588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 2:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin,no_prices
Otago Orthodontics,"86 Stuart Street, Central Dunedin, Dunedin 9058, New Zealand",03 477 6372,+64 3 477 6372,http://www.otago-orthodontics.co.nz/,5,103,OPERATIONAL,https://maps.google.com/?cid=572874627234992113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:15 AM – 5:00 PM; Tuesday: 8:15 AM – 5:00 PM; Wednesday: 8:15 AM – 5:00 PM; Thursday: 8:15 AM – 5:00 PM; Friday: 8:15 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin,no_prices
Hauman Endodontics,"291E Highgate, Roslyn, Dunedin 9010, New Zealand",03 777 3270,+64 3 777 3270,http://endodontics.co.nz/,4.9,12,OPERATIONAL,https://maps.google.com/?cid=4044057658627882250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,needs_verification,Otago,Dunedin,no_prices
Harley Dentist,"Ward Street, Central Dunedin, Dunedin 9016, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=3770133361158342579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Dunedin,no_prices
Paterson Orthodontics,"55 Crawford Street, Central Dunedin, Dunedin 9016, New Zealand",021 244 9212,+64 21 244 9212,http://www.patersonortho.co.nz/,5,18,OPERATIONAL,https://maps.google.com/?cid=7806058284374063880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 2:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin,no_prices
LANZ.Dental,"248 Cumberland Street, Central Dunedin, Dunedin 9016, New Zealand",021 229 7070,+64 21 229 7070,http://www.lanz.dental/,,,OPERATIONAL,https://maps.google.com/?cid=6131003846147057933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin,no_prices
Dunedin Urgent Doctors & Accident Centre,"18 Filleul Street, Central Dunedin, Dunedin 9016, New Zealand",03 479 2900,+64 3 479 2900,http://www.dunedinurgentdoctors.co.nz/,3.1,149,OPERATIONAL,https://maps.google.com/?cid=15075404216865568451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 10:00 PM,needs_verification,Otago,Dunedin,no_prices
Duncroft Radiology,"John Wickliffe House, Level 7/265 Princes Street, Central Dunedin, Dunedin 9016, New Zealand",03 477 1447,+64 3 477 1447,,5,1,OPERATIONAL,https://maps.google.com/?cid=15334987142132018069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Dunedin,no_prices
Community Law Otago,"Dunedin Dental Building Floor 1/169 Princes Street, Central Dunedin, Dunedin 9016, New Zealand",03 474 1922,+64 3 474 1922,https://communitylawotago.com/,4.5,62,OPERATIONAL,https://maps.google.com/?cid=12951653999091876949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 – 11:30 AM; Tuesday: 10:00 – 11:30 AM; Wednesday: 10:00 – 11:30 AM; Thursday: 10:00 – 11:30 AM; Friday: Closed; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Dunedin,no_prices
Peter Ashton Dental Surgery,"504 George Street, Dunedin North, Dunedin 9016, New Zealand",03 477 4440,+64 3 477 4440,http://www.dunedindentalcare.nz/,,,OPERATIONAL,https://maps.google.com/?cid=16912883044878480973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Dunedin,no_prices
Kerr V M,"Burns House, Level 3, 10 George Street, Central Dunedin, Dunedin 9016, New Zealand",03 477 0900,+64 3 477 0900,,3,2,OPERATIONAL,https://maps.google.com/?cid=13807631626693730430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Dunedin,no_prices
David Campbell Dental Surgery,"10 George Street, Central Dunedin, Dunedin 9016, New Zealand",03 477 9360,+64 3 477 9360,,,,OPERATIONAL,https://maps.google.com/?cid=17993333857701288606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Dunedin,no_prices
Queenstown Dental Centre | Lumino The Dentists,"7 Shotover Street, Queenstown 9300, New Zealand",03 442 8580,+64 3 442 8580,https://lumino.co.nz/dentists/queenstown-dental-centre/?utm_source=google_business_profile&utm_medium=organic,4.9,44,OPERATIONAL,https://maps.google.com/?cid=15159396082012268406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown,some_prices
Remarkables Dental,"Level 1, Aurum House Terrace Junction 1092, Frankton Road, Frankton, Queenstown 9300, New Zealand",03 442 3531,+64 3 442 3531,http://www.remarkablesdental.co.nz/,4.6,128,OPERATIONAL,https://maps.google.com/?cid=14941065413127030203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:30 AM – 5:00 PM; Sunday: Closed,dental_clinic,Otago,Queenstown,full_prices
Queenstown Dentist,"44 Beach Street, Queenstown 9300, New Zealand",03 442 7274,+64 3 442 7274,https://www.queenstowndentist.co.nz/,4.9,55,OPERATIONAL,https://maps.google.com/?cid=3662625755747378025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown,some_prices
Frankton Dental Queenstown | Lumino The Dentists,"16 McBride Street, Frankton, Queenstown 9300, New Zealand",03 442 2711,+64 3 442 2711,https://lumino.co.nz/dentists/frankton-dental-queenstown/?utm_source=google%20my%20business&utm_medium=organic,4.9,89,OPERATIONAL,https://maps.google.com/?cid=6487132211158755258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 7:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown,some_prices
Lakeside Dental Practice,"12 Lake Esplanade, Queenstown 9300, New Zealand",03 441 8248,+64 3 441 8248,http://www.lakesidedentalpractice.com/,4.7,25,OPERATIONAL,https://maps.google.com/?cid=178606001555435868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown,no_prices
Wakatipu Dental Centre,"Office 207 Dart House, Remarkables Park Town Centre, Frankton, Queenstown 9300, New Zealand",03 442 7105,+64 3 442 7105,http://wakatipudentalcentre.co.nz/,4.6,42,OPERATIONAL,https://maps.google.com/?cid=9304034491097435665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown,no_prices
Queenstown Oral & Maxillofacial Surgery (QTOMS),"Level 2, Dart House Remarkables Park Town Centre, Frankton, Queenstown 9300, New Zealand",03 927 4641,+64 3 927 4641,http://www.molar.co.nz/,5,67,OPERATIONAL,https://maps.google.com/?cid=17679948577805447591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown,no_prices
Wakatipu Community Oral Health Clinic,"19A Douglas Street, Frankton, Queenstown 9300, New Zealand",03 450 9370,+64 3 450 9370,,,,OPERATIONAL,https://maps.google.com/?cid=13099698053175643535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Queenstown,no_prices
Denture Centre Queenstown,"34/159 Gorge Road, Queenstown 9300, New Zealand",03 409 0770,+64 3 409 0770,https://denturecentre.nz/,5,6,OPERATIONAL,https://maps.google.com/?cid=11337052814785735060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Queenstown,no_prices
The Whitening Co Queenstown - Professional Teeth Whitening,"1092 Frankton Road, Frankton, Queenstown 9300, New Zealand",,,http://whiteningco.nz/,,,OPERATIONAL,https://maps.google.com/?cid=9640500272561952197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 AM; Tuesday: 8:00 AM – 5:00 AM; Wednesday: 8:00 AM – 5:00 AM; Thursday: 8:00 AM – 5:00 AM; Friday: 8:00 AM – 5:00 AM; Saturday: 8:00 AM – 2:00 AM; Sunday: Closed,dental_clinic,Otago,Queenstown,some_prices
Remarkables Park Town Centre,"Suite 305, Building 7, Remarkables Park Town Centre, Hawthorne Drive, Frankton, Queenstown 9300, New Zealand",03 451 0440,+64 3 451 0440,http://www.remarkablesparktowncentre.co.nz/,4.3,1131,OPERATIONAL,https://maps.google.com/?cid=6303513943229105320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,needs_verification,Otago,Queenstown,no_prices
The Village Medical Centre,"1092 Frankton Road, Frankton, Queenstown 9300, New Zealand",03 441 4333,+64 3 441 4333,http://www.villagemedicalcentre.co.nz/,4.2,16,OPERATIONAL,https://maps.google.com/?cid=3617044704852458160&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Queenstown,no_prices
Fine Orthodontist Queenstown,"Shop 102-11, Dart House, 12 Hawthorne Drive, Frankton, Queenstown 9300, New Zealand",03 555 2127,+64 3 555 2127,http://www.fineorthodontics.co.nz/?utm_source=gmb&utm_medium=organic&utm_campaign=google-my-business-listing,4.7,54,OPERATIONAL,https://maps.google.com/?cid=16055006502269553634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:30 AM – 5:00 PM; Tuesday: 9:30 AM – 5:00 PM; Wednesday: 9:30 AM – 5:00 PM; Thursday: 9:30 AM – 5:00 PM; Friday: 9:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,needs_verification,Otago,Queenstown,no_prices
Wanaka Dental,"123 Totara Terrace, Wānaka 9305, New Zealand",03 443 7769,+64 3 443 7769,http://www.wanakadental.co.nz/,4.9,154,OPERATIONAL,https://maps.google.com/?cid=3781204785015805992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Wānaka,full_prices
Aspiring Dental,"64 Brownston Street, Wānaka 9305, New Zealand",03 443 7705,+64 3 443 7705,https://aspiringdental.co.nz/,4.9,521,OPERATIONAL,https://maps.google.com/?cid=14699609785654327786&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Wānaka,full_prices
Wanaka Dental Practice | Lumino The Dentists,"23 Cardrona Valley Road, Otago, Wānaka 9305, New Zealand",03 443 0790,+64 3 443 0790,https://lumino.co.nz/dentists/wanaka-dental-practice/?utm_source=google_business_profile&utm_medium=organic,4.3,16,OPERATIONAL,https://maps.google.com/?cid=6768076630824412903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Wānaka,some_prices
Bespoke Smiles Wanaka,"2/5 Sir Tim Wallis Drive, Wānaka 9305, New Zealand",03 443 1399,+64 3 443 1399,https://www.bespokesmiles.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5,85,OPERATIONAL,https://maps.google.com/?cid=8568890436630349022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 7:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:30 AM – 12:00 PM; Sunday: Closed,dental_clinic,Otago,Wānaka,some_prices
Wanaka Dental Clinic,"Koru Way, Wānaka 9305, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=14682776657300122228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Wānaka,no_prices
Central Dental,"17 Brandon Street, Alexandra 9320, New Zealand",03 448 8159,+64 3 448 8159,http://www.centraldental.co.nz/,4.8,16,OPERATIONAL,https://maps.google.com/?cid=5050488306240036219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Alexandra,no_prices
Tarbert Street Dental Surgery,"56 Tarbert Street, Alexandra 9320, New Zealand",03 448 8899,+64 3 448 8899,http://www.tarbertstdental.nz/,5,2,OPERATIONAL,https://maps.google.com/?cid=17523380288222333742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Alexandra,no_prices
Duncan Anderson Dental Surgeons,"116 Centennial Avenue, Alexandra 9320, New Zealand",03 440 2119,+64 3 440 2119,http://duncanandersondental.co.nz/,4.7,14,OPERATIONAL,https://maps.google.com/?cid=12509513595176161457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Alexandra,no_prices
Community Oral Health Service,"5 Ventry Street, Alexandra 9320, New Zealand",03 448 5915,+64 3 448 5915,,,,OPERATIONAL,https://maps.google.com/?cid=5575111206287637758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Otago,Alexandra,no_prices
Cromwell Dental Centre,"33 The Mall, Cromwell 9310, New Zealand",03 445 1177,+64 3 445 1177,http://www.cromwelldental.co.nz/,4.9,35,OPERATIONAL,https://maps.google.com/?cid=11344884941416425388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Cromwell,no_prices
Central Dental,"102b Barry Avenue, Cromwell 9310, New Zealand",03 448 8159,+64 3 448 8159,http://centraldental.co.nz/,4.9,60,OPERATIONAL,https://maps.google.com/?cid=14693688929311221035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Cromwell,no_prices
Central Dental - Cromwell,"102B Barry Avenue, Cromwell 9320, New Zealand",03 448 8159,+64 3 448 8159,,5,1,OPERATIONAL,https://maps.google.com/?cid=6969575679656071585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Cromwell,no_prices
Community Oral Health Clinic,"43 Exe Street, Oamaru 9400, New Zealand",0800 672 543,+64 800 672 543,https://www.southernhealth.nz/getting-help-you-need/dental-and-oral-health,5,1,OPERATIONAL,https://maps.google.com/?cid=2188873874949548103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru,no_prices
Cooper & Hunt Dental Care,"4 Frome Street, Oamaru North, Oamaru 9400, New Zealand",03 437 0466,+64 3 437 0466,,3.9,30,OPERATIONAL,https://maps.google.com/?cid=2214729216632474393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru,no_prices
F & F Dental Care Ltd,"2/6 Coquet Street, Oamaru 9400, New Zealand",03 434 8349,+64 3 434 8349,,4.5,13,OPERATIONAL,https://maps.google.com/?cid=7376350229731144456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru,no_prices
Oamaru Denture Clinic/Oamaru Dental Laboratory,"4/6 Coquet Street, Oamaru 9400, New Zealand",03 434 7560,+64 3 434 7560,https://www.oamarudentureclinic.co.nz/,5,6,OPERATIONAL,https://maps.google.com/?cid=16379563421110454240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru,no_prices
Shearer Dental Oamaru | Lumino The Dentists,"6 Coquet Street, Oamaru 8901, New Zealand",03 434 8554,+64 3 434 8554,https://lumino.co.nz/dentists/shearer-dental-oamaru/?utm_source=google_business_profile&utm_medium=organic,5,4,OPERATIONAL,https://maps.google.com/?cid=5951287559645521995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 7:30 AM – 4:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 7:30 AM – 4:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Oamaru,some_prices
Milton Health Centre - Lumino The Dentists,"7 Eden Street, Milton 9220, New Zealand",03 417 8290,+64 3 417 8290,https://lumino.co.nz/dentists/milton-dental-centre-otago/?utm_source=google_business_profile&utm_medium=organic,4.2,5,OPERATIONAL,https://maps.google.com/?cid=6220239598348730475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Otago,Milton,some_prices
