name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price,date_scraped
Central Vets Palmerston North,"120 Cuba Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 350 3950,+64 6 350 3950,http://www.centralvetspalmerstonnorth.co.nz/,4.8,812,OPERATIONAL,https://maps.google.com/?cid=4367730501930509582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Courtney Orthodontics On Elmira,"9 Elmira Avenue, Hokowhitu, Palmerston North 4410, New Zealand",06 354 9606,+64 6 354 9606,https://lumino.co.nz/dentists/courtney-orthodontics-elmira-palmerston-north/?utm_source=google_business_profile&utm_medium=organic,4,10,OPERATIONAL,https://maps.google.com/?cid=7613718654463821635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Pet Doctors Palmerston North,"84 Pitt Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 357 5887,+64 6 357 5887,https://petdoctorspalmerston.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.6,306,OPERATIONAL,https://maps.google.com/?cid=3244147559388011837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Chemist Warehouse Palmerston North,"233 to 245 Rangitikei Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 880 8208,+64 6 880 8208,https://www.chemistwarehouse.co.nz/,4.4,17,OPERATIONAL,https://maps.google.com/?cid=4362368872983380834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 10:00 PM,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Unichem Chemist Pharmacy,"27 Linton Street, Palmerston North Central, Palmerston North 4440, New Zealand",06 354 8899,+64 6 354 8899,http://www.unichem.co.nz/storelocator/store?id=2535814189&sid=Palmerston%20North,3.8,56,OPERATIONAL,https://maps.google.com/?cid=4485259797550892153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: 9:00 AM – 2:00 PM,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Lovelysmiles Professional Teeth Whitening,"6 Roberts Line, Kelvin Grove, Palmerston North 4414, New Zealand",022 406 0571,+64 22 406 0571,,,,OPERATIONAL,https://maps.google.com/?cid=8352593421063486757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Unichem The Palms Pharmacy,"Suite 1/445 Ferguson Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 355 1145,+64 6 355 1145,https://www.unichem.co.nz/pharmacy-location-services/unichem-the-palms-pharmacy,3.8,68,OPERATIONAL,https://maps.google.com/?cid=4824786781020396110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
ICONA New Zealand,"141 Harrisons Line, Kelvin Grove, Palmerston North 4470, New Zealand",06 352 0099,+64 6 352 0099,http://www.icona.co.nz/,5,9,OPERATIONAL,https://maps.google.com/?cid=15911255458630088839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Unichem Terrace End Pharmacy,"325 Broadway Avenue, Terrace End, Palmerston North 4414, New Zealand",06 358 1485,+64 6 358 1485,http://www.unichem.co.nz/pharmacy-location-services/unichem-terrace-end-pharmacy,4.1,28,OPERATIONAL,https://maps.google.com/?cid=7944670343078692502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
The Vet (Malcolm Anderson),"92 College Street, Awapuni, Palmerston North 4412, New Zealand",06 357 7733,+64 6 357 7733,https://www.thevet.co.nz/,5,521,OPERATIONAL,https://maps.google.com/?cid=13370522624140399242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Cahill Animal Hospital,"261 Broadway Avenue, Palmerston North Central, Palmerston North 4414, New Zealand",06 358 8675,+64 6 358 8675,http://www.cahillanimalhospital.co.nz/,4.7,248,OPERATIONAL,https://maps.google.com/?cid=8316715241426142778&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Queen Street Dental Centre,"553 Queen Street East, Levin 5510, New Zealand",06 368 7788,+64 6 368 7788,https://www.qsdc.co.nz/,4.4,67,OPERATIONAL,https://maps.google.com/?cid=4691816776989828137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Animates Vetcare Palmerston North,"284 Rangitikei Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 355 2115,+64 6 355 2115,https://www.animates.co.nz/,4.5,959,OPERATIONAL,https://maps.google.com/?cid=7520100199265720361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
New World Broadway,"Cnr. Broadway Ave &, Albert Street, Palmerston North Central, Palmerston North 4414, New Zealand",06 358 3029,+64 6 358 3029,https://www.newworld.co.nz/lower-north-island/manawatu-and-wairarapa/melodys,4.3,1680,OPERATIONAL,https://maps.google.com/?cid=14416693324364158903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 9:00 PM,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Crest Hospital,"21 Carroll Street, Palmerston North Central, Palmerston North 4410, New Zealand",06 953 2498,+64 6 953 2498,http://www.cresthospital.co.nz/,4.5,46,OPERATIONAL,https://maps.google.com/?cid=14237969906580895574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
Ling Shu Acupuncture Clinic,"25 Albert Street, Roslyn, Palmerston North 4414, New Zealand",06 357 7348,+64 6 357 7348,http://www.lingshuacupuncture.co.nz/,4.9,138,OPERATIONAL,https://maps.google.com/?cid=5582442571905258190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Palmerston North,no_prices,2026-03-18
The Dentists - Whanganui,"163 Wicksteed Street, Whanganui 4500, New Zealand",06 345 3030,+64 6 345 3030,https://www.dentistswhanganui.co.nz/,4.8,183,OPERATIONAL,https://maps.google.com/?cid=10417755971844484126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Whanganui,no_prices,2026-03-18
Victoria Dental,"1a Rutland Street, Whanganui 4500, New Zealand",06 345 3222,+64 6 345 3222,http://www.victoria-dental.co.nz/,4.8,47,OPERATIONAL,https://maps.google.com/?cid=17961840020540475580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Whanganui,no_prices,2026-03-18
Lumino Whanganui | Lumino The Dentists,"161 Wicksteed Street, Whanganui 4500, New Zealand",06 345 7979,+64 6 345 7979,https://lumino.co.nz/dentists/lumino-whanganui/?utm_source=google_business_profile&utm_medium=organic,4.2,17,OPERATIONAL,https://maps.google.com/?cid=6509540151363921641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Whanganui,no_prices,2026-03-18
Dentist On Glasgow . Wanganui,"134 Glasgow Street, Whanganui 4500, New Zealand",06 345 0351,+64 6 345 0351,https://www.dentistonglasgow.co.nz/,4.5,34,OPERATIONAL,https://maps.google.com/?cid=14902667045950041566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Whanganui,no_prices,2026-03-18
Cliff Dental,"1A Cross Street, Castlecliff, Whanganui 4501, New Zealand",06 344 3680,+64 6 344 3680,http://cliffdental.co.nz/,4.3,27,OPERATIONAL,https://maps.google.com/?cid=3454539938302910424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Whanganui,no_prices,2026-03-18
Levin Dental Centre- Best Dental Clinic Levin,"298 Oxford Street, Levin 5510, New Zealand",06 368 5209,+64 6 368 5209,https://www.levindentalcentre.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=14316350195911192205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Levin,no_prices,2026-03-18
Main St Dental Centre,"484 Main Street, Foxton 4814, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=15487226124543871525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Foxton,no_prices,2026-03-18
Lumino Feilding | Lumino The Dentists,"69 Stafford Street, Feilding 4702, New Zealand",06 323 4119,+64 6 323 4119,https://lumino.co.nz/dentists/lumino-feilding/?utm_source=google_business_profile&utm_medium=organic,4.3,12,OPERATIONAL,https://maps.google.com/?cid=11439712508128296356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Feilding,no_prices,2026-03-18
Hazelhurst Dentalcare,"371 Wellington Road, Marton 4710, New Zealand",06 327 7787,+64 6 327 7787,,4.1,15,OPERATIONAL,https://maps.google.com/?cid=9587500736784314526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Marton,no_prices,2026-03-18
Marton School,"Hereford Street, Marton 4710, New Zealand",06 327 8555,+64 6 327 8555,https://www.educationcounts.govt.nz/find-school/school/profile?school=2397,,,OPERATIONAL,https://maps.google.com/?cid=11426479148559768859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Marton,no_prices,2026-03-18
Bulls Dental,"13 Criterion Street, Bulls 4818, New Zealand",06 927 0938,+64 6 927 0938,,5,3,CLOSED_PERMANENTLY,https://maps.google.com/?cid=16065084583438891845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Bulls,no_prices,2026-03-18
Carpenters Dental Taihape,"97 Hautapu Street, Taihape 4720, New Zealand",06 388 2029,+64 6 388 2029,http://www.carpentersdental.co.nz/,,,CLOSED_PERMANENTLY,https://maps.google.com/?cid=5292268602041303004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Taihape,no_prices,2026-03-18
Taumarunui Dental Surgery,"Taumarunui Hospital, Kururau Road, Taumarunui 3991, New Zealand",07 895 7850,+64 7 895 7850,http://www.ruraldental.co.nz/,5,7,OPERATIONAL,https://maps.google.com/?cid=8579843240950087630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Taumarunui,no_prices,2026-03-18
Ohakune Dental,"16 Goldfinch Street, Ohakune 4625, New Zealand",06 385 9202,+64 6 385 9202,http://www.ohakunedental.co.nz/,5,14,OPERATIONAL,https://maps.google.com/?cid=307737821044156866&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 3:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: Closed; Thursday: 9:00 AM – 3:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Ohakune,no_prices,2026-03-18
Ruapehu Health Ltd,"38 Seddon Street, Raetihi 4632, New Zealand",06 385 4211,+64 6 385 4211,https://www.wrhn.org.nz/ruapehu-health-limited,3.2,11,OPERATIONAL,https://maps.google.com/?cid=8915432955007576882&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 8:30 AM – 1:00 PM, 2:00 – 5:00 PM; Tuesday: 8:30 AM – 1:00 PM, 2:00 – 5:00 PM; Wednesday: 8:30 AM – 1:00 PM, 2:00 – 5:00 PM; Thursday: 8:30 AM – 1:00 PM, 2:00 – 5:00 PM; Friday: 8:30 AM – 1:00 PM, 2:00 – 5:00 PM; Saturday: Closed; Sunday: Closed",dental_clinic,Manawatū-Whanganui,Raetihi,no_prices,2026-03-18
Waimarino Health Centre,"16 Seddon Street, Raetihi 4632, New Zealand",06 385 5019,+64 6 385 5019,https://wdhb.org.nz/,4.3,3,OPERATIONAL,https://maps.google.com/?cid=14303144808829035803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 PM; Tuesday: 8:30 AM – 5:30 PM; Wednesday: 8:30 AM – 5:30 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:30 AM – 5:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Raetihi,no_prices,2026-03-18
Four Square Raetihi,"72 Seddon Street, Raetihi 4632, New Zealand",06 385 4107,+64 6 385 4107,https://www.foursquare.co.nz/lower-north-island/manawatu-wanganui/raetihi?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_1139841003265644668&utm_content=Four+Square+Raetihi,3.7,81,OPERATIONAL,https://maps.google.com/?cid=5446285405068782311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 7:00 AM – 7:00 PM,dental_clinic,Manawatū-Whanganui,Raetihi,no_prices,2026-03-18
Dentist,"Waiouru Military Camp, Waiouru 4826, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=5798080836891271756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Waiouru,no_prices,2026-03-18
Dannevirke Dental Health Center,"24 Allardice Street, Dannevirke 4930, New Zealand",06 374 8736,+64 6 374 8736,,3.3,13,OPERATIONAL,https://maps.google.com/?cid=11303113390729000558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Dannevirke,no_prices,2026-03-18
Rapid Response Dental,"15A Queen Street, Dannevirke 4930, New Zealand",06 374 8644,+64 6 374 8644,http://www.rapidresponsedental.co.nz/,4.5,13,OPERATIONAL,https://maps.google.com/?cid=8158693308751158001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Dannevirke,no_prices,2026-03-18
Dannevirke Family Health,"40 Denmark Street, Dannevirke 4930, New Zealand",06 223 0088,+64 6 223 0088,http://www.dfh.org.nz/,5,3,OPERATIONAL,https://maps.google.com/?cid=6070011822136434730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Dannevirke,no_prices,2026-03-18
Dannevirke Pharmacy,"51 High Street, Dannevirke 4930, New Zealand",06 374 8087,+64 6 374 8087,https://www.dannevirkepharmacy.co.nz/contact,4.8,40,OPERATIONAL,https://maps.google.com/?cid=5057818231345106800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:15 PM; Tuesday: 8:30 AM – 5:15 PM; Wednesday: 8:30 AM – 5:15 PM; Thursday: 8:30 AM – 5:15 PM; Friday: 8:30 AM – 5:15 PM; Saturday: 9:30 AM – 12:15 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Dannevirke,no_prices,2026-03-18
Barraud Street Health Centre,"24 Barraud Street, Dannevirke 4930, New Zealand",06 374 8497,+64 6 374 8497,http://www.thg.org.nz/,3.2,25,OPERATIONAL,https://maps.google.com/?cid=13854749028818940996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:45 AM – 5:00 PM; Tuesday: 8:45 AM – 5:00 PM; Wednesday: 8:45 AM – 6:00 PM; Thursday: 7:30 AM – 5:00 PM; Friday: 8:45 AM – 5:00 PM; Saturday: 10:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Dannevirke,no_prices,2026-03-18
Vet Services Dannevirke,"193/195 High Street, Dannevirke 4930, New Zealand",06 374 7021,+64 6 374 7021,http://www.vshb.co.nz/clinics/dannevirke/,4.8,116,OPERATIONAL,https://maps.google.com/?cid=12940743454005692824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Dannevirke,no_prices,2026-03-18
Huia Range School Dental Clinic,"2 Cole Street, Dannevirke 4930, New Zealand",,,,,,OPERATIONAL,https://maps.google.com/?cid=2227782318127748221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Manawatū-Whanganui,Dannevirke,no_prices,2026-03-18
Kevin Wong Dental Surgery - Pahiatua,"44 Mangahao Road, Pahiatua 4910, New Zealand",06 376 8536,+64 6 376 8536,,4.8,16,OPERATIONAL,https://maps.google.com/?cid=9709379971861901527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Pahiatua,no_prices,2026-03-18
Woodville Health Centre,"49 Vogel Street, Woodville 4920, New Zealand",06 376 6466,+64 6 376 6466,https://thg.org.nz/,,,OPERATIONAL,https://maps.google.com/?cid=14942116568630118965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: Closed; Wednesday: 9:00 AM – 5:00 PM; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Manawatū-Whanganui,Woodville,no_prices,2026-03-18
