name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
Te Hau Ora O Ngāpuhi,"113 Broadway, Kaikohe 0405, New Zealand",09 405 2647,+64 9 405 2647,https://tehauoraongapuhi.org/,4.8,4,OPERATIONAL,https://maps.google.com/?cid=18061533244631658042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kaikohe,no_prices
Take Ngakau,"2 Raihara Street, Kaikohe 0405, New Zealand",09 401 0906,+64 9 401 0906,,,,OPERATIONAL,https://maps.google.com/?cid=2211048087249718924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Kaikohe,no_prices
Mangawhai Dental Clinic,"30 Moir Street, Mangawhai 0505, New Zealand",09 431 5884,+64 9 431 5884,http://www.mangawhaidental.co.nz/,4.8,18,OPERATIONAL,https://maps.google.com/?cid=9707091123263073197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Mangawhai,no_prices
Dental Domain Mangawhai,"1 Kagan Avenue, Mangawhai 0505, New Zealand",09 777 4343,+64 9 777 4343,https://dentaldomain.co.nz/,4.8,32,OPERATIONAL,https://maps.google.com/?cid=9640672216027623914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Mangawhai,no_prices
Bay of Islands Hospital,"Hospital Road, Kawakawa 0210, New Zealand",09 404 0280,+64 9 404 0280,https://www.northlanddhb.org.nz/our-services/our-hospitals/bay-of-islands-hospital-services/,4.6,46,OPERATIONAL,https://maps.google.com/?cid=2726561442758819381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,dental_clinic,Northland,Kawakawa,no_prices
Ngati Hine Health Trust,"2/4 Rayner Street, Kawakawa 0210, New Zealand",0800 737 573,+64 800 737 573,http://www.nhht.co.nz/,4.7,40,OPERATIONAL,https://maps.google.com/?cid=12574779558357718735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kawakawa,no_prices
Four Square Kawakawa,"71 Gillies Street, Kawakawa 0210, New Zealand",09 404 0383,+64 9 404 0383,https://www.foursquare.co.nz/upper-north-island/northland/kawakawa?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_4502815434252232298&utm_content=Four+Square+Kawakawa,4.3,166,OPERATIONAL,https://maps.google.com/?cid=9887522221219586122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 8:00 AM – 7:00 PM; Sunday: 9:00 AM – 6:30 PM,dental_clinic,Northland,Kawakawa,no_prices
Kawakawa Pharmacy Ltd,"21-23 Gillies Street, Kawakawa 0210, New Zealand",09 404 0519,+64 9 404 0519,https://www.healthpoint.co.nz/pharmacy/pharmacy/kawakawa-pharmacy/,4.4,16,OPERATIONAL,https://maps.google.com/?cid=12487505538712146370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:30 AM – 12:00 PM; Sunday: Closed,dental_clinic,Northland,Kawakawa,no_prices
Bay Denture Studio,"5 Maraenui Drive, Kerikeri 0293, New Zealand",09 407 4251,+64 9 407 4251,https://www.baydenturestudio.co.nz/,5,3,OPERATIONAL,https://maps.google.com/?cid=16394466346943288759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Kawakawa,no_prices
Gentle Dental Ruakaka,"19/378 Marsden Point Road, Ruakākā 0171, New Zealand",09 432 8139,+64 9 432 8139,,5,6,OPERATIONAL,https://maps.google.com/?cid=7852291358313617809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Ruakākā,no_prices
Waipu Medical Centre,"56 Cove Road, Waipu 0510, New Zealand",09 432 1190,+64 9 432 1190,,2.2,10,OPERATIONAL,https://maps.google.com/?cid=11559542889183944662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Waipu,no_prices
The Vet Centre Waipu,"53 The Centre, Waipu 0510, New Zealand",09 432 0693,+64 9 432 0693,http://www.thevetcentrenorthland.co.nz/,4.7,118,OPERATIONAL,https://maps.google.com/?cid=12289535912422307610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 9:00 AM – 12:30 PM; Sunday: Closed,dental_clinic,Northland,Waipu,no_prices
Four Square Waipu,"43 The Centre, Waipu 0510, New Zealand",09 432 0004,+64 9 432 0004,https://www.foursquare.co.nz/upper-north-island/northland/waipu?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_11315720231203292717&utm_content=Four+Square+Waipu,4.4,350,OPERATIONAL,https://maps.google.com/?cid=10319142193448004983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,dental_clinic,Northland,Waipu,no_prices
Skin Image Waipu,"86 The Centre, Waipu 0510, New Zealand",022 394 1184,+64 22 394 1184,http://www.skinimage.co.nz/,5,30,OPERATIONAL,https://maps.google.com/?cid=7614593959584696010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 7:00 PM; Tuesday: Closed; Wednesday: 9:00 AM – 7:00 PM; Thursday: Closed; Friday: 9:00 AM – 7:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Waipu,no_prices
Yourvet ltd,"8 Millbrook Road, Waipu 0582, New Zealand",09 432 0500,+64 9 432 0500,http://www.yourvet.co.nz/,4.9,121,OPERATIONAL,https://maps.google.com/?cid=5267179420779707710&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Northland,Waipu,no_prices
Waipu Pharmacy,"25 The Centre, Waipu 0510, New Zealand",09 432 0035,+64 9 432 0035,http://www.waipupharmacy.co.nz/,4.1,23,OPERATIONAL,https://maps.google.com/?cid=472661239990860667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Northland,Waipu,no_prices
Waipu Liquor Centre,"15 The Centre, Waipu 0510, New Zealand",09 432 0225,+64 9 432 0225,https://www.waipuliquorcentre.co.nz/,4.5,53,OPERATIONAL,https://maps.google.com/?cid=983744586961407523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:30 AM – 6:30 PM; Tuesday: 10:30 AM – 7:00 PM; Wednesday: 10:30 AM – 7:00 PM; Thursday: 10:30 AM – 7:00 PM; Friday: 10:30 AM – 7:30 PM; Saturday: 10:30 AM – 7:30 PM; Sunday: 11:00 AM – 6:30 PM,dental_clinic,Northland,Waipu,no_prices
Hokianga Health Enterprise Trust,"163 Parnell Street, Rawene 0473, New Zealand",09 405 7709,+64 9 405 7709,http://www.hokiangahealth.org.nz/index.php,4.9,7,OPERATIONAL,https://maps.google.com/?cid=10591240606821047037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,dental_clinic,Northland,Rawene,no_prices
Rawene Clinic,"163 Parnell Street, Rawene 0473, New Zealand",09 405 7709,+64 9 405 7709,https://bookmyvaccine.nz,,,OPERATIONAL,https://maps.google.com/?cid=5176273020944758422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Rawene,no_prices
YourVet,"86 Hurndall Street East, Maungaturoto 0520, New Zealand",09 431 8504,+64 9 431 8504,http://www.yourvet.co.nz/,4.9,38,OPERATIONAL,https://maps.google.com/?cid=7585912697417983639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Northland,Maungaturoto,no_prices
Unichem Orrs Maungaturoto Pharmacy,"144 Hurndall Street East, Maungaturoto 0520, New Zealand",09 431 8045,+64 9 431 8045,https://www.unichem.co.nz/pharmacy-location-services/unichem-orrs-pharmacy-maungaturoto,4.5,22,OPERATIONAL,https://maps.google.com/?cid=4303083393050159952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Maungaturoto,no_prices
Smart Start Interlocks,"10 Griffin Road, Maungaturoto 0583, New Zealand",0800 002 182,+64 800 002 182,https://www.smartstartinterlocks.co.nz/,4.7,352,OPERATIONAL,https://maps.google.com/?cid=16043493086170801588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 5:00 PM; Tuesday: 7:00 AM – 5:00 PM; Wednesday: 7:00 AM – 5:00 PM; Thursday: 7:00 AM – 5:00 PM; Friday: 7:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Maungaturoto,no_prices
Four Square Maungaturoto,"163 Hurndall Street East, West, Maungaturoto 0520, New Zealand",09 431 8700,+64 9 431 8700,https://www.foursquare.co.nz/upper-north-island/northland/maungaturoto?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_13110930130259868802&utm_content=Four+Square+Maungaturoto,4.2,229,OPERATIONAL,https://maps.google.com/?cid=6276860507397022175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 6:30 PM; Tuesday: 7:30 AM – 6:30 PM; Wednesday: 7:30 AM – 6:30 PM; Thursday: 7:30 AM – 6:30 PM; Friday: 7:30 AM – 6:30 PM; Saturday: 8:00 AM – 6:30 PM; Sunday: 9:00 AM – 6:30 PM,dental_clinic,Northland,Maungaturoto,no_prices
Wellsford Dental Centre,"163 Rodney Street, Wellsford 0900, New Zealand",09 423 8017,+64 9 423 8017,http://wellsforddental.co.nz/,5,73,OPERATIONAL,https://maps.google.com/?cid=14640551905406908076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 7:30 AM – 3:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kaiwaka,no_prices
Four Square Kaiwaka,"1 Kaiwaka Mangawhai Road, Northland, Kaiwaka 0975, New Zealand",09 431 2227,+64 9 431 2227,https://www.foursquare.co.nz/upper-north-island/northland/kaiwaka?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_13535945022390292549&utm_content=Four+Square+Kaiwaka,4.3,95,OPERATIONAL,https://maps.google.com/?cid=14245843759784405774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:30 AM – 7:30 PM; Tuesday: 7:30 AM – 7:30 PM; Wednesday: 7:30 AM – 7:30 PM; Thursday: 7:30 AM – 7:30 PM; Friday: 7:30 AM – 7:30 PM; Saturday: 7:30 AM – 7:30 PM; Sunday: 7:30 AM – 7:30 PM,dental_clinic,Northland,Kaiwaka,no_prices
AIRLYTE: Animal Bedding & Garden Mulch,"1916 State Highway 1, Kaiwaka 0573, New Zealand",0274 341 329,+64 274 341 329,http://www.airlyte.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=8969382320305871214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 4:00 PM; Tuesday: 10:00 AM – 4:00 PM; Wednesday: 10:00 AM – 4:00 PM; Thursday: 10:00 AM – 4:00 PM; Friday: 10:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kaiwaka,no_prices
Dr. Karthik Mohan,"163 Rodney Street, Wellsford 0900, New Zealand",09 423 8017,+64 9 423 8017,,,,OPERATIONAL,https://maps.google.com/?cid=4984235003478119797&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Kaiwaka,no_prices
Hikurangi Veterinary Services - Northland Veterinary Services,"Cnr George Street & Parks Streets, Hikurangi 0114, New Zealand",09 470 1060,+64 9 470 1060,https://www.northvets.co.nz/locations/hikurangi/,4.6,49,OPERATIONAL,https://maps.google.com/?cid=16302676479180831291&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Hikurangi,no_prices
Four Square Hikurangi,"29 King Street, Hikurangi 0114, New Zealand",09 433 8818,+64 9 433 8818,https://www.foursquare.co.nz/upper-north-island/northland/hikurangi?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_term=plcid_12884540354851611325&utm_content=Four+Square+Hikurangi,4.1,196,OPERATIONAL,https://maps.google.com/?cid=16375361506333160030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:30 AM – 8:00 PM,dental_clinic,Northland,Hikurangi,no_prices
West Coast Dental Kaitaia | Lumino The Dentists,"37 Puckey Avenue, Kaitaia 0410, New Zealand",09 408 4070,+64 9 408 4070,https://lumino.co.nz/dentists/west-coast-dental-kaitaia/?utm_source=google_business_profile&utm_medium=organic,3.4,5,OPERATIONAL,https://maps.google.com/?cid=5482249376729412354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Northland,Kaitāia,no_prices
Kaitaia Primary School Dental Clinic,"5 Church Road, Kaitaia 0410, New Zealand",09 408 2310,+64 9 408 2310,,,,OPERATIONAL,https://maps.google.com/?cid=14332808664810950005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Northland,Kaitāia,no_prices
