name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
The Cosmetic Clinic Christchurch CBD,"Level 1/112 Cashel Street, Christchurch Central City, Christchurch 8011, New Zealand",03 377 2939,+64 3 377 2939,https://www.thecosmeticclinic.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=website+link,4.9,209,OPERATIONAL,https://maps.google.com/?cid=2604642876986126930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Richmond Village Dental,"45 North Avon Road, Richmond, Christchurch 8013, New Zealand",03 389 5923,+64 3 389 5923,https://richmondvillage.dental/,4.8,79,OPERATIONAL,https://maps.google.com/?cid=9142724364060526600&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Lumino St Albans | Lumino The Dentists,"144 Cranford Street, St Albans, Christchurch 8014, New Zealand",03 355 9380,+64 3 355 9380,https://lumino.co.nz/dentists/lumino-st-albans/?utm_source=google_business_profile&utm_medium=organic,3.9,52,OPERATIONAL,https://maps.google.com/?cid=13089750789095057628&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 7:30 AM – 4:30 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 7:30 AM – 5:00 PM; Friday: 7:30 AM – 4:30 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Waltham Dental Centre,"81 Waltham Road, Sydenham, Canterbury 8023, New Zealand",03 379 5146,+64 3 379 5146,http://www.walthamdental.co.nz/,4.5,36,OPERATIONAL,https://maps.google.com/?cid=2258066028163434909&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Cashmere Dentists,"15 Colombo Street, Cashmere, Christchurch 8022, New Zealand",03 332 5447,+64 3 332 5447,http://www.cashmeredentists.co.nz/,4.5,26,OPERATIONAL,https://maps.google.com/?cid=5469965379866252486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Merivale Dental Group Christchurch,"184 Papanui Road, Merivale, Christchurch 8014, New Zealand",03 355 3888,+64 3 355 3888,https://merivaledental.co.nz/,5,55,OPERATIONAL,https://maps.google.com/?cid=3358149620022809149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 2:30 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 6:30 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Papanui Dental Centre- Open Wide,"457 Papanui Road, Papanui, Christchurch 8053, New Zealand",03 352 6019,+64 3 352 6019,http://papanuidental.co.nz/,4.1,27,OPERATIONAL,https://maps.google.com/?cid=6416579424955668120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Team Dental Papanui,"146 Harewood Road, Papanui, Christchurch 8053, New Zealand",03 354 3416,+64 3 354 3416,https://www.team-dental.co.nz/christchurch/papanui/?utm_campaign=papanui&utm_medium=gbp&utm_source=google,4.6,52,OPERATIONAL,https://maps.google.com/?cid=8873170887430602997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 8:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Warrington Dental,"153 Innes Road, St Albans, Christchurch 8052, New Zealand",03 355 8081,+64 3 355 8081,,4.5,40,OPERATIONAL,https://maps.google.com/?cid=509285012815245340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 7:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Shirley Dental Christchurch | Lumino The Dentists,"13 Marshland Road, Shirley, Christchurch 8061, New Zealand",03 385 2310,+64 3 385 2310,https://lumino.co.nz/dentists/shirley-dental-practice/?utm_source=google_business_profile&utm_medium=organic,4.2,30,OPERATIONAL,https://maps.google.com/?cid=16599999484635670654&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Barrington Dental Centre,"14/18 Athelstan Street, Spreydon, Christchurch 8024, New Zealand",03 332 9791,+64 3 332 9791,http://www.barringtondental.co.nz/,4.6,12,OPERATIONAL,https://maps.google.com/?cid=7127120744402923562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
School & Community Dental Service,"239 Antigua Street, Addington, Christchurch 8011, New Zealand",0800 846 983,+64 800 846 983,http://www.cdhb.health.nz/Hospitals-Services/Community-Rural-Health-Services/Community-Dental/Pages/default.aspx,,,OPERATIONAL,https://maps.google.com/?cid=11663018240655671969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Avonhead Dental,"62 Grahams Road, Avonhead, Christchurch 8041, New Zealand",03 358 4169,+64 3 358 4169,https://avonheaddental.co.nz/,4.8,30,OPERATIONAL,https://maps.google.com/?cid=7555953818535578858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:30 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 7:30 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
North Avon Dental Christchurch | Lumino The Dentists,"2 North Avon Road, Richmond, Christchurch 8013, New Zealand",03 365 6767,+64 3 365 6767,https://lumino.co.nz/dentists/north-avon-dental-christchurch/?utm_source=google_business_profile&utm_medium=organic,4.1,35,OPERATIONAL,https://maps.google.com/?cid=644823218405117912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:30 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Dentistry With A Smile,"10 Lincoln Road, Hillmorton, Christchurch 8024, New Zealand",03 338 0088,+64 3 338 0088,http://www.dentistrywithasmile.co.nz/,4,48,OPERATIONAL,https://maps.google.com/?cid=8646907112112298319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Fendalton Dental,"99a Glandovey Road, Strowan, Christchurch 8052, New Zealand",03 351 1188,+64 3 351 1188,https://www.fendaltondental.co.nz/,4.8,135,OPERATIONAL,https://maps.google.com/?cid=17510081624537949118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Beale & Cullen - Dentist,"393 Papanui Road, Strowan, Christchurch 8052, New Zealand",03 354 5450,+64 3 354 5450,https://www.bealeandcullen.co.nz/,4.8,43,OPERATIONAL,https://maps.google.com/?cid=14994107772193617330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Ferrymead Dental Clinic | Lumino The Dentists,"9 Tussock Lane, Woolston, Christchurch 8023, New Zealand",03 384 7170,+64 3 384 7170,https://lumino.co.nz/dentists/ferrymead-dental-centre-christchurch/?utm_source=google_business_profile&utm_medium=organic,4.3,13,OPERATIONAL,https://maps.google.com/?cid=9417398151716629260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Dazzle Teeth Tooth Gems and Grillz,"306 Cashel Street, City Centre, Christchurch 8011, New Zealand",,,http://dazzleteeth.co.nz/,5,47,OPERATIONAL,https://maps.google.com/?cid=1604006294472835115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: Closed; Thursday: 10:00 AM – 5:00 PM; Friday: Closed; Saturday: 10:00 AM – 5:00 PM; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Oral Design NZ,"402 Montreal Street, Christchurch Central City, Christchurch 8013, New Zealand",03 379 1222,+64 3 379 1222,http://www.oraldesign.co.nz/,4.7,24,OPERATIONAL,https://maps.google.com/?cid=17491906464058777657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Christchurch CBD,no_prices
Oral Smiles Health,"Lincoln Road, Addington, Christchurch 8024, New Zealand",03 982 1688,+64 3 982 1688,https://www.coastsmilesdentalspa.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=10025797583479355934&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:30 AM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Addington,no_prices
Smiles Oral Health,"Village Medical Centre Building Level 1/30 Lincoln Road, Spreydon, Christchurch 8024, New Zealand",03 982 1688,+64 3 982 1688,https://appointments.praktika.net.au/online-booking/step1?Apikey=8a83eec1-bd6c-4825-9f24-b7c0d0d04bd1&fbclid=IwY2xjawJ-o5dleHRuA2FlbQIxMQABHn-I0kbmNIJtXtUhflppqojBEWHboEV2tngpvaACCI65JGY_-mmKhO0PMLtL_aem_G4loymfENxx0Dy9q09a1AQ,5,13,OPERATIONAL,https://maps.google.com/?cid=2761027430552888553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 1:00 PM; Tuesday: 8:30 AM – 1:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 8:30 AM – 5:00 PM; Sunday: Closed,dental_clinic,Canterbury,Addington,no_prices
Hoon Hay Dental,"14a Lincoln Road, Spreydon, Christchurch 8024, New Zealand",03 421 7211,+64 3 421 7211,,3.4,38,OPERATIONAL,https://maps.google.com/?cid=12373812317001595794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Addington,no_prices
Avonhead Veterinary Clinic,"207 Withells Road, Avonhead, Christchurch 8042, New Zealand",03 358 4407,+64 3 358 4407,http://www.avonheadvets.co.nz/,4.7,282,OPERATIONAL,https://maps.google.com/?cid=13534103798562214497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 7:00 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,dental_clinic,Canterbury,Avonhead,no_prices
Designer Denture Clinic,"50 Roydvale Avenue, Burnside, Christchurch 8053, New Zealand",0210 827 1636,+64 210 827 1636,,5,61,OPERATIONAL,https://maps.google.com/?cid=15009283639630274831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 3:30 PM; Sunday: 9:00 AM – 3:30 PM,dental_clinic,Canterbury,Avonhead,no_prices
Dentist On Merrin,"Shop 4/45 Merrin Street, Avonhead, Christchurch 8042, New Zealand",03 358 9662,+64 3 358 9662,,2.3,10,OPERATIONAL,https://maps.google.com/?cid=17797909267341675350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Canterbury,Avonhead,no_prices
Beckenham Dental Laboratory,"253 Cranford Street, St Albans, Christchurch 8052, New Zealand",03 332 4169,+64 3 332 4169,,3.9,8,OPERATIONAL,https://maps.google.com/?cid=10297746918047273775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 12:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Beckenham,no_prices
OrthodontiX Cashmere,"36 Colombo Street, Cashmere, Christchurch 8022, New Zealand",03 337 3373,+64 3 337 3373,https://www.orthodontix.co.nz/orthodontix-cashmere/?utm_source=google%20my%20business&utm_medium=organic,4.4,15,OPERATIONAL,https://maps.google.com/?cid=16346516155084947541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Beckenham,no_prices
Duchenne Denture Specialists,"236 Springfield Road, St Albans, Christchurch 8014, New Zealand",03 375 4444,+64 3 375 4444,http://duchenne.co.nz/,4.7,42,OPERATIONAL,https://maps.google.com/?cid=4975095870285144391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Beckenham,no_prices
Koru Clinic - Skin and Cosmetic Medicine,"31 Colombo Street, Cashmere, Christchurch 8022, New Zealand",03 372 3589,+64 3 372 3589,https://www.koruskin.co.nz/,4.6,58,OPERATIONAL,https://maps.google.com/?cid=8092416506018179844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 9:30 AM – 5:00 PM; Wednesday: 9:30 AM – 5:00 PM; Thursday: 9:30 AM – 7:00 PM; Friday: 9:30 AM – 5:30 PM; Saturday: 9:30 AM – 2:00 PM; Sunday: Closed,dental_clinic,Canterbury,Beckenham,no_prices
Dentures Plus,"396 Innes Road, St Albans, Christchurch 8052, New Zealand",03 385 5517,+64 3 385 5517,http://www.denturesplus.co.nz/,4.8,26,OPERATIONAL,https://maps.google.com/?cid=4416094861768406876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Beckenham,no_prices
Ferrymead Dental Services,"Tussock Lane, Ferrymead, Christchurch 8023, New Zealand",03 384 7170,+64 3 384 7170,https://www.ferrymead-dental.co.nz/index.php/contact-us,,,OPERATIONAL,https://maps.google.com/?cid=4140292950896583825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Canterbury,Beckenham,no_prices
Langdons Dental,"139 Langdons Road, Northcote, Christchurch 8052, New Zealand",03 925 9748,+64 3 925 9748,https://langdonsdental.nz/,,,OPERATIONAL,https://maps.google.com/?cid=3866780385790109449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 6:30 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Northwest Dental,"296 Wairakei Road, Bryndwr, Christchurch 8053, New Zealand",03 359 8300,+64 3 359 8300,https://nwdental.co.nz/,5,69,OPERATIONAL,https://maps.google.com/?cid=17776724147532464964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Highsted Dental,"3/118a Claridges Road, Casebrook, Christchurch 8051, New Zealand",03 244 0201,+64 3 244 0201,https://highsteddental.co.nz/,4.8,16,OPERATIONAL,https://maps.google.com/?cid=3824250216595744768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Unichem Belfast Pharmacy,"8/812 Main North Road, Belfast, Christchurch 8051, New Zealand",03 323 8166,+64 3 323 8166,https://www.greencrosshealth.co.nz/store/unichem-belfast-pharmacy?i=180,4.7,43,OPERATIONAL,https://maps.google.com/?cid=9996112996503262541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Northcote School Dental Clinic,"26 Tuckers Road, Casebrook, Christchurch 8051, New Zealand",0800 846 983,+64 800 846 983,,5,1,OPERATIONAL,https://maps.google.com/?cid=7204450458439607554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Elmwood Dental Centre,"6 Wairakei Road, Strowan, Christchurch 8052, New Zealand",03 355 2348,+64 3 355 2348,http://www.elmwooddental.co.nz/,4.8,26,OPERATIONAL,https://maps.google.com/?cid=11923448490739061744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Petstock Northwood,"Northwood Supa Centa, 1 Radcliffe Road, Northwood, Christchurch 8051, New Zealand",03 323 5705,+64 3 323 5705,https://www.petstock.co.nz/store/petstock-northwood-8016?utm_term=plcid_9298055695850521836,4.6,285,OPERATIONAL,https://maps.google.com/?cid=4648676598128705167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,dental_clinic,Canterbury,Belfast,no_prices
Dana Dental Ltd,"162 Main North Road, Papanui, Christchurch 8052, New Zealand",03 354 6969,+64 3 354 6969,http://www.danadental.co.nz/,4.1,13,OPERATIONAL,https://maps.google.com/?cid=5318476606710530462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 7:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 7:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,dental_clinic,Canterbury,Belfast,no_prices
Bargain Chemist Northwood,"Shop i, 1 Radcliffe Road, Belfast, Christchurch 8051, New Zealand",03 281 8130,+64 3 281 8130,https://www.bargainchemist.co.nz/?utm_source=gmb&utm_medium=organic&utm_campaign=northwood,3.4,101,OPERATIONAL,https://maps.google.com/?cid=15354511748700374973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,dental_clinic,Canterbury,Belfast,no_prices
