name,address,phone_national,phone_international,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,town,price
Mahora Community Dental Clinic,"806 Tawa Place, Mahora, Hastings 4120, New Zealand",06 873 4861,+64 6 873 4861,,5,1,OPERATIONAL,https://maps.google.com/?cid=1296309262828271811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Hawke's Bay,Hastings,no_prices
Lumino Havelock North | Lumino The Dentists,"57 Middle Road, Havelock North 4130, New Zealand",06 877 7926,+64 6 877 7926,https://lumino.co.nz/dentists/lumino-havelock-north//?utm_source=google_business_profile&utm_medium=organic,4.9,15,OPERATIONAL,https://maps.google.com/?cid=15673774797112131392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Hawke's Bay,Havelock North,no_prices
Havelock North Dental - Woodhams & Walker Dental,"unit 5/4 Te Aute Road, Havelock North 4130, New Zealand",06 877 4826,+64 6 877 4826,https://woodhamsandwalker.co.nz/,4.7,15,OPERATIONAL,https://maps.google.com/?cid=2061860969635075813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 3:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Hawke's Bay,Havelock North,no_prices
Waipawa Dental - S Jenkinson,"43 Waverley Street, Waipawa 4210, New Zealand",06 857 8842,+64 6 857 8842,,4.7,12,OPERATIONAL,https://maps.google.com/?cid=879934546836213108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Monday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Tuesday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Wednesday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Thursday: 8:30 AM – 12:30 PM, 1:30 – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed",dental_clinic,Hawke's Bay,Waipawa,no_prices
Be Dental Ltd,"13 Ruataniwha Street, Waipukurau 4200, New Zealand",06 858 8266,+64 6 858 8266,,5,1,OPERATIONAL,https://maps.google.com/?cid=10269191273108797595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dental_clinic,Hawke's Bay,Waipukurau,no_prices
Bishop's Dental Surgery,"11 Ruataniwha Street, Waipukurau 4200, New Zealand",06 858 8468,+64 6 858 8468,,4,1,OPERATIONAL,https://maps.google.com/?cid=14240541675447052178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Hawke's Bay,Waipukurau,no_prices
Wairoa Community Dental Clinic,"10 Black Street, Wairoa 4108, New Zealand",06 838 9721,+64 6 838 9721,https://www.healthpoint.co.nz/dentistry/general-dentist/wairoa-community-dental-clinic/,,,OPERATIONAL,https://maps.google.com/?cid=9465588908205982577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dental_clinic,Hawke's Bay,Wairoa,no_prices
Clive Cottage Vet Clinic,"11 Ferry Road, Clive 4102, New Zealand",06 651 2345,+64 6 651 2345,http://www.clivevets.co.nz/,4.8,251,OPERATIONAL,https://maps.google.com/?cid=8769200006794128417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:30 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:30 PM; Friday: 8:00 AM – 5:30 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: Closed,dental_clinic,Hawke's Bay,Clive,no_prices
Clive Medical Centre,"3 Williamson Road, Hastings 4102, New Zealand",06 870 0402,+64 6 870 0402,https://hastingshealth.co.nz/gp-suites/clive-medical-centre/,4,1,OPERATIONAL,https://maps.google.com/?cid=14729091840219961157&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Hawke's Bay,Clive,no_prices
Clive Pharmacy,"185 Main Road, Clive 4102, New Zealand",06 870 0868,+64 6 870 0868,https://www.facebook.com/Clive-Pharmacy-282860091739169/,4.3,11,OPERATIONAL,https://maps.google.com/?cid=2676711406462861247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Hawke's Bay,Clive,no_prices
Totara Health,"Caernarvon Drive, Flaxmere, Hastings 4120, New Zealand",06 873 9024,+64 6 873 9024,http://www.totarahealth.co.nz/,2.9,37,OPERATIONAL,https://maps.google.com/?cid=16542413485489084450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dental_clinic,Hawke's Bay,Flaxmere,no_prices
